version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 123456789012 eni-34fd0abed59bcfbad 10.0.2.218 172.16.10.52 54752 3389 6 552 298632 1777516919 1777516934 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.1.93 1.1.1.1 57068 80 6 1553 1706747 1777452131 1777452154 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.211 52.94.236.248 43062 123 17 987 172725 1777439162 1777439240 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.209 13.32.27.10 39620 22 6 4141 3606811 1777494391 1777494447 ACCEPT OK
2 123456789012 eni-044f15224b680339b 52.94.236.248 10.0.1.164 52375 443 6 1135 1360865 1777465325 1777465419 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.1.124 10.0.2.244 54548 53 17 1234 273948 1777515210 1777515314 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 140.82.121.4 172.16.10.64 7407 8080 6 1 60 1777516263 1777516265 REJECT OK
2 123456789012 eni-044f15224b680339b 10.0.2.130 140.82.121.4 57735 22 6 3679 2030808 1777458515 1777458601 ACCEPT OK
2 123456789012 eni-044f15224b680339b 172.16.10.219 140.82.121.4 39295 3306 6 3125 3078125 1777503509 1777503540 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.2.243 13.32.27.10 59638 5432 6 430 250260 1777446678 1777446764 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.115 10.0.2.28 36750 53 17 3971 416955 1777509242 1777509357 ACCEPT OK
2 123456789012 eni-044f15224b680339b 151.101.1.140 10.0.1.158 48799 80 6 546 248976 1777506474 1777506532 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.1.132 151.101.1.140 35813 53 17 1837 486805 1777456733 1777456820 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.3.40 10.0.2.147 53946 53 17 1548 374616 1777479467 1777479573 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.100 8.8.4.4 57073 3306 6 2410 2226840 1777473110 1777473112 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.222 10.0.1.5 54492 3306 6 3167 2014212 1777479151 1777479263 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.245 10.0.3.246 36074 443 6 4472 1793272 1777515296 1777515364 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 45.155.205.233 10.0.1.68 44907 22 6 1 77 1777494816 1777494817 REJECT OK
2 123456789012 eni-c240636cdec8ffb07 1.1.1.1 10.0.1.104 56626 80 6 1298 1099406 1777475791 1777475858 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 8.8.8.8 10.0.1.222 46461 443 6 4582 2419296 1777510194 1777510309 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 13.32.27.10 10.0.1.168 60569 443 6 317 175618 1777496314 1777496429 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.216 172.16.10.54 53937 443 6 583 546271 1777508749 1777508851 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.240 10.0.3.242 37759 5432 6 3112 3416976 1777499347 1777499434 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 151.101.65.140 10.0.1.227 42504 80 6 4049 3376866 1777467516 1777467539 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.2.57 1.1.1.1 40604 443 6 2769 3020979 1777436147 1777436249 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.161 10.0.2.170 38789 3306 6 1225 764400 1777442426 1777442516 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 151.101.65.140 10.0.1.101 55359 80 6 530 620630 1777475729 1777475748 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 151.101.1.140 10.0.1.233 54812 80 6 966 502320 1777437430 1777437509 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.1.80 10.0.2.66 33981 80 6 988 547352 1777464795 1777464800 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.1.177 10.0.3.183 0 0 1 1 200 1777456576 1777456577 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 1.1.1.1 10.0.2.227 34151 9000 6 1 63 1777443950 1777443951 REJECT OK
2 123456789012 eni-4b50c4525e7ff86c7 8.8.4.4 10.0.2.5 32966 9000 6 1 48 1777476844 1777476849 REJECT OK
2 123456789012 eni-4b50c4525e7ff86c7 52.94.236.248 10.0.1.240 57348 443 6 4442 4681868 1777484678 1777484701 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.100 172.16.10.51 47611 22 6 2594 1831364 1777490532 1777490620 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.1.154 151.101.65.140 47830 123 17 3568 424592 1777463030 1777463083 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.205 13.32.27.10 32996 80 6 4498 3485950 1777445788 1777445790 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.18 8.8.8.8 60817 5432 6 327 345966 1777513301 1777513375 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 1.1.1.1 10.0.1.83 35827 443 6 2937 3139653 1777440241 1777440331 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.2.212 10.0.2.193 58057 3306 6 2709 1603728 1777453070 1777453150 ACCEPT OK
2 123456789012 eni-044f15224b680339b 13.32.27.10 10.0.1.7 33493 443 6 2953 1946027 1777456175 1777456196 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 151.101.65.140 10.0.1.167 48956 80 6 3605 1597015 1777445131 1777445186 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 - - - - - - - 1777456698 1777457298 - NODATA
2 123456789012 eni-044f15224b680339b - - - - - - - 1777510022 1777510622 - NODATA
2 123456789012 eni-044f15224b680339b 172.16.10.225 8.8.8.8 42665 3306 6 4249 3870839 1777477547 1777477612 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 151.101.65.140 10.0.1.154 40333 80 6 4615 2995135 1777455922 1777455926 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.1.82 10.0.3.142 52306 53 17 4039 1211700 1777475131 1777475176 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.3.226 104.18.32.115 44385 22 6 2027 2270240 1777513643 1777513755 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.171 10.0.1.146 0 0 1 1 103 1777463646 1777463647 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.16 10.0.1.37 48538 443 6 4306 5128446 1777484056 1777484097 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 13.32.27.10 10.0.1.126 35984 80 6 1130 1130000 1777474551 1777474601 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.164 10.0.3.194 40756 53 17 2611 266322 1777490075 1777490101 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.83 8.8.8.8 36995 22 6 4334 2756424 1777497364 1777497460 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 172.16.10.51 10.0.2.47 51099 443 6 1766 761146 1777489150 1777489189 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.3.117 172.16.10.130 39250 53 17 3397 448404 1777462943 1777463034 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.145 10.0.3.38 43774 53 17 3384 879840 1777458969 1777459052 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.224 172.16.10.128 36662 22 6 3027 2067441 1777484882 1777484949 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.79 8.8.8.8 34511 80 6 6 2706 1777461085 1777461131 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 172.16.10.188 10.0.3.26 50311 80 6 2851 2354926 1777477727 1777477777 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 151.101.1.140 10.0.1.64 59270 443 6 4421 4407737 1777451182 1777451206 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.2.241 10.0.1.111 39319 3306 6 4894 4673770 1777475487 1777475492 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 194.165.16.78 10.0.1.243 41840 669 6 1 44 1777489051 1777489052 REJECT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.2.254 1.1.1.1 50526 3306 6 1570 830530 1777489359 1777489447 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 185.220.101.45 10.0.1.172 47923 22 6 2 183 1777450132 1777450133 REJECT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.226 8.8.8.8 49648 80 6 1341 1189467 1777435138 1777435229 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 172.16.10.126 104.18.32.115 42387 3389 6 2815 2682695 1777483192 1777483262 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 1.1.1.1 10.0.1.128 39200 443 6 1377 1294380 1777464245 1777464331 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 8.8.4.4 10.0.1.162 54017 443 6 1790 2051340 1777515281 1777515342 ACCEPT OK
2 123456789012 eni-044f15224b680339b 172.16.10.13 8.8.4.4 41422 3306 6 324 225828 1777494590 1777494702 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.1.19 140.82.121.4 33646 3389 6 2148 1086888 1777491819 1777491833 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.3.181 8.8.4.4 59272 443 6 3073 2267874 1777495100 1777495171 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 8.8.4.4 10.0.1.131 49994 80 6 3214 1809482 1777431636 1777431693 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 1.1.1.1 10.0.1.35 55102 80 6 835 450065 1777463680 1777463775 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.216 104.18.32.115 46524 22 6 324 364824 1777456393 1777456505 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.3.62 10.0.1.55 39676 3389 6 2010 2377830 1777435291 1777435301 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 8.8.4.4 10.0.1.211 52397 80 6 4615 5021120 1777468390 1777468440 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 151.101.65.140 10.0.1.164 40709 443 6 546 381108 1777489065 1777489152 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 8.8.4.4 10.0.1.189 44132 443 6 2921 2018411 1777492178 1777492256 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 185.220.101.45 10.0.1.172 40269 22 6 3 59 1777450073 1777450074 REJECT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.1.94 10.0.1.97 60951 22 6 692 743208 1777446628 1777446647 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 104.18.32.115 10.0.1.144 54620 80 6 4031 4607433 1777431628 1777431744 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.3.76 8.8.4.4 40135 3306 6 4031 2890227 1777443700 1777443806 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 104.18.32.115 10.0.1.51 42800 443 6 3660 2928000 1777516533 1777516621 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.118 172.16.10.45 58193 53 17 1508 313664 1777439878 1777439899 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.2.193 1.1.1.1 33373 3389 6 4291 2480198 1777477048 1777477147 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 104.18.32.115 10.0.1.177 60525 80 6 3940 3297780 1777488257 1777488286 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.148 104.18.32.115 44272 80 6 2332 1779316 1777494611 1777494711 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 185.220.101.45 10.0.1.172 56703 22 6 2 93 1777450119 1777450120 REJECT OK
2 123456789012 eni-99bd7a6155c10668e 8.8.4.4 10.0.1.36 33112 80 6 2741 1241673 1777488499 1777488617 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 52.94.236.248 10.0.1.253 54221 443 6 3198 2360124 1777431117 1777431229 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.108 8.8.8.8 48200 3389 6 2046 1726824 1777496962 1777496971 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.186 10.0.1.173 34712 22 6 2648 1501416 1777472365 1777472478 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.3.126 1.1.1.1 50809 3306 6 2221 1017218 1777516976 1777517034 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 52.94.236.248 10.0.1.236 33913 80 6 893 936757 1777476536 1777476586 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 194.165.16.78 172.16.10.126 44858 1014 6 1 44 1777469966 1777469967 REJECT OK
2 123456789012 eni-e6206e4e04d4f9880 104.18.32.115 10.0.1.189 52921 80 6 776 669688 1777445379 1777445397 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.62 1.1.1.1 42997 443 6 2397 1028313 1777454978 1777455067 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.66 10.0.1.174 36128 123 17 3507 582162 1777477439 1777477475 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 151.101.65.140 10.0.1.65 34339 80 6 961 683271 1777437949 1777438066 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.68 10.0.2.103 0 0 1 1 94 1777451587 1777451588 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 194.165.16.78 10.0.2.48 51795 561 6 1 44 1777437662 1777437663 REJECT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.216 10.0.2.139 53572 22 6 1657 1135045 1777437578 1777437633 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 8.8.8.8 10.0.1.118 35307 80 6 566 303942 1777504082 1777504155 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.3.209 172.16.10.161 44705 123 17 4348 1017432 1777508468 1777508562 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 140.82.121.4 10.0.1.14 48201 443 6 1771 1813504 1777460359 1777460378 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.2.4 10.0.1.144 49755 123 17 3541 679872 1777438516 1777438588 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.3.96 172.16.10.142 55475 5432 6 260 304720 1777502108 1777502156 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 - - - - - - - 1777456179 1777456779 - NODATA
2 123456789012 eni-044f15224b680339b 10.0.1.170 13.32.27.10 48318 443 6 860 772280 1777487491 1777487535 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.202 10.0.2.14 53399 123 17 3722 439196 1777492502 1777492504 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 151.101.1.140 10.0.1.18 49921 443 6 4157 3820283 1777448537 1777448607 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 104.18.32.115 10.0.1.15 58284 443 6 555 319680 1777493096 1777493191 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 151.101.1.140 10.0.1.26 42918 443 6 675 297000 1777512384 1777512459 ACCEPT OK
2 123456789012 eni-044f15224b680339b 172.16.10.135 10.0.3.60 47661 53 17 3691 1092536 1777499514 1777499554 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 1.1.1.1 10.0.1.233 54996 8443 6 1 47 1777485926 1777485931 REJECT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.223 10.0.1.140 55554 3389 6 227 118948 1777485038 1777485108 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 52.94.236.248 10.0.1.215 51633 443 6 1421 1037330 1777438763 1777438844 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.3.25 52.94.236.248 47921 3306 6 2660 1665160 1777488020 1777488023 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.2.226 172.16.10.101 41794 80 6 1802 2074102 1777465992 1777466005 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.3.228 10.0.1.200 36203 443 6 2863 2018415 1777469313 1777469393 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.1.85 172.16.10.230 37012 5432 6 4114 4908002 1777451483 1777451496 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 151.101.65.140 10.0.1.145 41756 80 6 353 324054 1777514335 1777514383 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.187 10.0.3.36 55270 123 17 676 185224 1777496169 1777496193 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 172.16.10.39 52.94.236.248 53573 80 6 4715 5016760 1777509308 1777509428 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.3.67 10.0.2.128 51464 3306 6 1032 1057800 1777462886 1777462981 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.3.129 10.0.1.75 38011 3306 6 57 66633 1777503050 1777503087 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.50 10.0.2.118 49664 3389 6 2444 2808156 1777512204 1777512229 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.97 10.0.2.234 42535 22 6 652 304484 1777449947 1777450056 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.150 10.0.1.152 0 0 1 3 100 1777491155 1777491156 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 151.101.65.140 10.0.1.187 45670 443 6 2394 2109114 1777509880 1777509979 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 172.16.10.50 172.16.10.155 41655 443 6 4874 5756194 1777508576 1777508676 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 1.1.1.1 10.0.1.226 39397 80 6 1303 886040 1777432292 1777432331 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.2.114 10.0.3.179 38106 53 17 791 215943 1777458695 1777458755 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 8.8.4.4 10.0.1.159 49586 443 6 4406 5229922 1777477698 1777477787 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 52.94.236.248 10.0.1.89 56011 80 6 2327 1116960 1777449476 1777449591 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.132 172.16.10.249 44207 80 6 4465 2366450 1777514449 1777514473 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.2.90 172.16.10.172 55569 123 17 2505 298095 1777439940 1777439996 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 13.32.27.10 10.0.1.23 34706 443 6 3992 2734520 1777481126 1777481162 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.89 172.16.10.10 0 0 1 3 169 1777510047 1777510048 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.2.49 10.0.2.18 36485 5432 6 4896 3823776 1777463949 1777464045 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.2.170 10.0.3.27 37694 123 17 84 17136 1777443705 1777443807 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 52.94.236.248 10.0.1.248 42515 80 6 1598 776628 1777461452 1777461497 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.114 8.8.4.4 57021 3306 6 4422 4041708 1777439708 1777439776 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 104.18.32.115 10.0.1.205 32869 443 6 435 361920 1777459991 1777460003 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 172.16.10.26 10.0.3.37 42533 443 6 2656 1763584 1777463379 1777463494 ACCEPT OK
2 123456789012 eni-044f15224b680339b 8.8.8.8 10.0.1.125 41765 80 6 4548 4584384 1777463411 1777463415 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 52.94.236.248 10.0.1.146 38091 80 6 4429 3273031 1777466481 1777466568 ACCEPT OK
2 123456789012 eni-044f15224b680339b 104.18.32.115 10.0.2.162 47262 8443 6 1 67 1777452636 1777452638 REJECT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.123 13.32.27.10 51648 3306 6 2533 1831359 1777469845 1777469858 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 172.16.10.33 151.101.65.140 56444 3389 6 2610 1445940 1777481566 1777481627 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 194.165.16.78 10.0.2.48 43972 575 6 1 44 1777437666 1777437667 REJECT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.186 172.16.10.190 53076 80 6 3542 3456992 1777515671 1777515722 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 13.32.27.10 10.0.1.146 36403 80 6 1397 1348105 1777451910 1777451974 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.2.227 10.0.1.159 56808 53 17 1957 356174 1777469768 1777469868 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.107 10.0.3.103 33864 80 6 766 779022 1777437112 1777437182 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 8.8.4.4 172.16.10.145 44239 9000 6 1 78 1777509152 1777509154 REJECT OK
2 123456789012 eni-4b50c4525e7ff86c7 151.101.1.140 10.0.1.56 48842 443 6 1622 1755004 1777472264 1777472346 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 151.101.65.140 10.0.1.101 60938 80 6 1058 1004042 1777496906 1777496921 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.198 10.0.1.89 60868 53 17 1087 126092 1777486986 1777486997 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 172.16.10.165 10.0.1.153 33466 22 6 1495 859625 1777451751 1777451817 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 1.1.1.1 10.0.1.80 11594 9000 6 1 55 1777451575 1777451577 REJECT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.2.60 10.0.2.15 59396 3389 6 2831 3034832 1777461989 1777462036 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.186 151.101.65.140 43001 80 6 2222 1022120 1777495524 1777495527 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 151.101.1.140 10.0.1.111 48008 443 6 3538 2129876 1777508302 1777508327 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 8.8.8.8 172.16.10.249 18612 6379 6 1 72 1777474884 1777474888 REJECT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.1.68 10.0.2.64 47403 5432 6 2103 1072530 1777508603 1777508648 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 8.8.8.8 10.0.1.36 58847 80 6 3469 3416965 1777494652 1777494667 ACCEPT OK
2 123456789012 eni-044f15224b680339b 194.165.16.78 10.0.2.48 54135 705 6 1 44 1777437664 1777437665 REJECT OK
2 123456789012 eni-c240636cdec8ffb07 1.1.1.1 10.0.1.84 40516 443 6 2004 1985964 1777431857 1777431904 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 1.1.1.1 172.16.10.190 62740 27017 6 1 77 1777498991 1777498996 REJECT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.2.80 10.0.3.221 50859 5432 6 1898 1081860 1777463200 1777463237 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.2.90 10.0.1.247 0 0 1 4 246 1777467347 1777467348 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.156 8.8.4.4 48056 53 17 2714 472236 1777503044 1777503136 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.138 8.8.8.8 39885 22 6 1754 1048892 1777479607 1777479648 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.31 8.8.4.4 57569 80 6 4326 2859486 1777507117 1777507137 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 151.101.65.140 10.0.1.150 39568 443 6 2753 2342803 1777507802 1777507878 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 1.1.1.1 10.0.2.88 32861 8443 6 1 55 1777437084 1777437087 REJECT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.10 151.101.1.140 60535 3306 6 4183 3961301 1777487163 1777487226 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 151.101.65.140 10.0.1.248 35600 80 6 4180 1763960 1777470853 1777470897 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.202 10.0.3.99 0 0 1 2 211 1777499367 1777499368 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.114 10.0.3.161 37240 3306 6 3376 2812208 1777455206 1777455225 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.60 8.8.8.8 46933 22 6 335 344715 1777495123 1777495145 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 52.94.236.248 172.16.10.215 15371 8080 6 1 47 1777498456 1777498457 REJECT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.2.126 104.18.32.115 38092 5432 6 2529 2010555 1777515776 1777515803 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.210 10.0.2.152 0 0 1 4 134 1777515237 1777515238 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 151.101.65.140 172.16.10.230 38929 8080 6 1 67 1777459865 1777459870 REJECT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.3.71 13.32.27.10 54568 443 6 2619 1089504 1777466611 1777466680 ACCEPT OK
2 123456789012 eni-044f15224b680339b 104.18.32.115 10.0.1.116 58035 443 6 4154 3493514 1777450893 1777450976 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.46 10.0.1.249 0 0 1 2 191 1777463824 1777463825 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.3.224 172.16.10.37 0 0 1 1 170 1777458548 1777458549 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 172.16.10.94 151.101.1.140 41034 22 6 794 861490 1777477596 1777477611 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.40 10.0.2.106 59915 3389 6 954 1055124 1777483174 1777483272 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.115 10.0.2.161 59932 53 17 3913 868686 1777444500 1777444561 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.185 151.101.1.140 42111 123 17 803 134904 1777495444 1777495540 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 151.101.65.140 10.0.1.173 54133 80 6 2779 3090248 1777513777 1777513836 ACCEPT OK
